GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Energy,Energy,"Oil, Gas & Consumable Fuels",CABOT OIL & GAS CORP,5.895,-1.868,-3.145,-0.878,9.302,0.6,31.228,-23.356,9.603,12.057,15.791,-26.038,0.825,-7.336,-2.446,-20.44,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",CADDO INTERNATIONAL INC,0.017,0.005,-0.009,-0.022,0.065,,,,,,,,,,,,,5
Energy,Energy,Energy Equipment & Services,CAL DIVE INTERNATIONAL INC,,,,,0,0,22.655,38.632,-0.731,-8.143,-27.837,-8.978,-7.255,3.847,,,,10
Energy,Energy,"Oil, Gas & Consumable Fuels",CALIFORNIA RESOURCES CORP,,,,,,,,,,,,,0,0,14,-2,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",CALLON PETROLEUM CO/DE,-22.795,-4.989,-1.08,2.893,-5.434,-0.701,-0.669,51.354,-36.124,-13.491,14.112,26.359,-42.656,1.873,-2.044,0.256,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",CALUMET SPECIALTY PRODS  -LP,,,,,18.019,-5.914,68.782,-80.92,0.013,0.001,-0.012,0.027,32.11,88.9,-112.6,-2.9,,12
Energy,Energy,"Oil, Gas & Consumable Fuels",CAMBER ENERGY INC,,,,,,,0.651,0.432,-1.006,1.686,0.648,-1.787,-0.233,0.071,-0.356,0.031,,10
Energy,Energy,"Oil, Gas & Consumable Fuels",CAMBRIDGE ENERGY CORP,0.314,-0.432,-0.005,,,,,,,,,,,,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",CAMECO CORP,-8.228,0.381,15.417,20.098,87.637,372.05,-248.115,-204.592,112.127,991.308,-723.956,22.284,353.224,-527.959,326.415,-78.026,,16
Energy,Energy,Energy Equipment & Services,CAMERON INTERNATIONAL CORP,8.351,95.074,162.16,18.316,-65.118,134.973,671.566,-293.621,881.13,239.942,-28.5,-933.6,286.9,627.1,-300,262,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",CANAAN ENERGY CORP,4.987,-3.902,,,,,,,,,,,,,,,,2
