GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Materials,Materials,Metals & Mining,CANYON RESOURCES CORP,0.125,0.101,0.042,0.111,0.095,0.059,0.054,,,,,,,,,,,7
Materials,Materials,Metals & Mining,CAPITAL GOLD CORP,0.007,0.003,0,0,0,0,0,0.454,0.256,0.147,0.061,,,,,,,11
Materials,Materials,Containers & Packaging,CARAUSTAR INDUSTRIES INC,0.502,0.529,0.541,0.553,0.527,0.574,0.427,0.453,0.595,,,,,,,,,9
Materials,Materials,Metals & Mining,CARDERO RESOURCE CORP,,,0,0,0,0,0,0,0,0,0,0,0.003,0.06,0.412,1.096,,14
Materials,Materials,Containers & Packaging,CARMEL CONTAINER SYS  -ORD,0.331,0.305,0.259,0.276,,,,,,,,,,,,,,4
Materials,Materials,Metals & Mining,CARPENTER TECHNOLOGY CORP,0.334,0.309,0.299,0.283,0.244,0.202,0.177,0.164,0.175,0.186,0.164,0.255,0.155,0.21,0.198,0.209,0.219,17
Materials,Materials,Metals & Mining,CASABLANCA MINING LTD,,,,,,,,,,,0.407,0.248,0.396,,,,,3
Materials,Materials,Metals & Mining,CASSIDY VENTURES INC,,,,,,,,,,,,,0,,,,,1
Materials,Materials,Metals & Mining,CASTLE (A M) & CO,0.393,0.366,0.319,0.319,0.265,0.189,0.345,0.128,0.172,0.16,0.131,0.383,0.377,0.362,0.527,0.673,,16
Materials,Materials,Chemicals,CATHAY INDUSTRIAL-ADR-REDH,,,,,,,,,,0.132,0.211,,,,,,,2
Materials,Materials,Metals & Mining,CAYDEN RESOURCES INC,,,,,,,,,,,,,0,0,,,,2
Materials,Materials,Chemicals,CELANESE AG,0.152,0.125,0.1,0.093,0.11,0.085,,,,,,,,,,,,6
