GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Consumer Discretionary,Media,Media,EARTHWORKS ENTERTAINMENT INC,0.684,0.409,0,0,0.022,0,,,,,,,,,,,,6
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,EASTERN ASTERIA INC,,41,1.367,1.527,1.136,0.004,,,,,1.3,0,,,,,,7
Consumer Discretionary,Media,Media,EASYRIDERS INC,0.023,0.133,,,,,,,,,,,,,,,,2
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",EATERIES INC,0.42,0.148,0.109,,,,,,,,,,,,,,,3
Consumer Discretionary,Automobiles & Components,Auto Components,ECHO AUTOMOTIVE INC,,,,,,,,,,,,,,1.929,,,,1
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,ECOM ECOM.COM INC,,0.081,0,,,,,,,,,,,,,,,2
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,ECOST.COM INC,,,,0.128,2.176,,,,,,,,,,,,,2
Consumer Discretionary,Retailing,Specialty Retail,EDDIE BAUER HOLDINGS INC,,,,,,,0.251,0.319,0.108,,,,,,,,,3
Consumer Discretionary,Automobiles & Components,Auto Components,EDELBROCK CORP,0.301,0.1,0.097,0.147,0.112,,,,,,,,,,,,,5
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,EDIETS.COM INC,1.03,0.721,0.586,0.631,0.821,0.545,0.662,1.208,0.489,0.02,0.21,0.03,,,,,,12
