GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Energy,Energy,Energy Equipment & Services,CAL DIVE INTERNATIONAL INC,,,,,,,1.43,1.24,1.05,0.81,-3.47,-0.73,-0.7,-0.39,,,,8
Energy,Energy,"Oil, Gas & Consumable Fuels",CALIFORNIA RESOURCES CORP,,,,,,,,,,,,,18.1,22.5,-37.5,-92.7,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",CALLON PETROLEUM CO/DE,0.82,0.04,-0.22,-1.42,1.28,1.43,2,0.73,-20.68,2.47,0.29,2.75,0.07,-0.01,0.67,-3.77,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",CALUMET SPECIALTY PRODS  -LP,,,,-0.44,0.73,0.93,1.04,0.81,-0.41,1.87,0.46,0.98,3.51,-0.17,-1.8,-2.05,,13
Energy,Energy,"Oil, Gas & Consumable Fuels",CAMBER ENERGY INC,,,,,,,1,0,-5.25,-5.25,-7.75,-10.25,-6.75,-4,-3.75,-17.58,,10
Energy,Energy,"Oil, Gas & Consumable Fuels",CAMBRIDGE ENERGY CORP,-0.12,-0.42,-0.02,,,,,,,,,,,,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",CAMECO CORP,-0.175,0.105,0.088,0.47,0.675,0.535,0.92,1.19,1.05,1.76,1.31,1.12,0.67,0.76,0.13,0.12,,16
Energy,Energy,Energy Equipment & Services,CAMERON INTERNATIONAL CORP,0.13,0.455,0.28,0.262,0.442,0.775,1.405,2.28,2.73,2.15,2.32,2.13,3.05,2.89,3.85,0.36,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",CANAAN ENERGY CORP,0.52,-1.83,,,,,,,,,,,,,,,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",CANADA SOUTHERN PETROLEUM,-0.15,0.45,0.1,0.92,0.19,0.21,,,,,,,,,,,,6
