GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Utilities,Utilities,Gas Utilities,ENERGYSOUTH INC,1.193,1.027,1.373,1.467,1.62,1.76,1.77,2.01,,,,,,,,,,8
Utilities,Utilities,Multi-Utilities,ENGIE SA -ADR,,,,,,,,4.73,4.15,2.94,2.8,2.34,0.9,-5.43,1.21,-2.16,,9
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENRON CORP,1.22,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Electric Utilities,ENTERGY CORP,3,3.18,2.69,3.48,4.01,4.49,5.46,5.77,6.39,6.39,6.72,7.59,4.77,3.99,5.24,-0.99,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENVIRONMENTAL POWER CORP,1.12,0.84,0.35,-0.28,-0.86,-1.55,-1.91,-1.12,-1.56,-2.4,,,,,,,,10
Utilities,Utilities,Independent Power and Renewable Electricity Producers,EUROSITE POWER INC,,,,,,,,,,,,,-0.03,-0.03,-0.04,-0.02,,4
Utilities,Utilities,Electric Utilities,EVERSOURCE ENERGY,1.45,1.97,1.18,0.95,0.91,-1.74,0.82,1.59,1.68,1.91,2.2,2.22,1.9,2.49,2.59,2.77,,16
Utilities,Utilities,Electric Utilities,EXELON CORP,1.405,2.21,2.59,1.22,2.79,1.42,2.37,4.06,4.13,4.1,3.88,3.76,1.42,2.01,1.89,2.55,,16
Utilities,Utilities,Electric Utilities,EXELON CORP -PRO FORMA,,,,,,,,,,,1.35,,,,,,,1
Utilities,Utilities,Gas Utilities,FERRELLGAS PARTNERS  -LP,-0.32,1.43,1.34,1.33,0.49,-0.41,0.41,0.55,0.39,0.79,0.47,-0.6,-0.14,0.71,0.41,0.35,-6.68,17
Utilities,Utilities,Independent Power and Renewable Electricity Producers,FIRST NATIONAL ENERGY CORP,,,,,,,,,,,0,0,0,0,0,0,,6
Utilities,Utilities,Independent Power and Renewable Electricity Producers,FIRST WIND HOLDINGS INC-REDH,,,,,,,-0.24,-0.36,,,,,,,,,,2
Utilities,Utilities,Electric Utilities,FIRSTENERGY CORP,2.69,2.85,2.15,1.39,2.67,2.66,3.85,4.27,4.41,3.31,2.58,2.22,1.85,0.9,0.51,1.37,,16
Utilities,Utilities,Electric Utilities,FIRSTENERGY CORP-PRO FORMA,,,,,,,,,,3.34,,,,,,,,1
Utilities,Utilities,Multi-Utilities,FLORIDA PUBLIC UTILITIES CO,0.58,0.53,0.467,0.427,0.607,0.71,0.69,0.54,0.57,,,,,,,,,9
Utilities,Utilities,Electric Utilities,FORTIS INC,,,,,,,,,,,,,,,1.2,1.89,,2
Utilities,Utilities,Gas Utilities,GAS NATURAL INC,0.353,0.74,0.367,-0.02,-0.14,0.353,0.527,0.507,0.77,1.58,0.92,0.66,0.46,0.75,0.26,0.11,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,GDT TEK INC,0,0,-100,-500,0,,-500,0,-900,0,0,0,-0.24,,,,,13
Utilities,Utilities,Electric Utilities,GENIE ENERGY LTD,,,,,,,,,,,,,-0.17,-0.36,-1.31,-0.4,,4
