GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Industrials,Transportation,Road & Rail,MARTEN TRANSPORT LTD,0.371,0.308,0.279,0.476,0.556,0.773,0.753,0.46,0.553,0.493,0.6,0.733,0.827,0.91,0.89,1.07,1.03,17
Industrials,Capital Goods,Building Products,MASCO CORP,1.34,0.43,1.41,1.54,2.09,2.07,1.17,1.08,-1.08,-0.41,-3,-1.34,-0.22,0.79,2.42,1.04,,16
Industrials,Capital Goods,Building Products,MASONITE INTERNATIONAL CORP,0.86,0.84,1.7,2,2.34,,,,,,0.17,-0.23,-0.89,-0.37,-1.24,-1.53,,11
Industrials,Capital Goods,Electrical Equipment,MASS MEGAWATTS WIND POWER,-0.13,-0.39,-0.15,-0.34,-0.24,-0.1,-0.09,-0.05,-0.19,-0.08,-0.05,-0.03,-0.02,-0.01,,,,14
Industrials,Capital Goods,Construction & Engineering,MASSIVE DYNAMICS INC,,,,,,,,,,,,,0,,,,,1
Industrials,Capital Goods,Construction & Engineering,MASTEC INC,1.4,-1.93,-2.15,-1.09,-0.54,0.38,0.61,0.1,0.98,0.93,1.19,1.29,1.49,1.92,1.53,-0.98,,16
Industrials,Commercial & Professional Services,Professional Services,MASTECH DIGITAL INC,,,,,,,1.544,1.216,0.784,0.312,0.144,0.24,0.528,0.78,0.79,0.63,,10
Industrials,Transportation,Road & Rail,MATLACK SYSTEMS INC,-4.23,,,,,,,,,,,,,,,,,1
Industrials,Transportation,Marine,MATSON INC,1.92,2.96,1.13,1.67,2.32,2.66,2.22,2.55,2.32,0.29,1.43,1.32,1.23,1.26,1.65,2.37,,16
Industrials,Commercial & Professional Services,Commercial Services & Supplies,MATTHEWS INTL CORP  -CL A,0.9,1.03,1.24,1.42,1.74,1.86,2.08,2.05,2.57,1.91,2.32,2.47,1.98,1.99,1.51,1.93,2.04,17
Industrials,Capital Goods,Machinery,MCCLAIN INDUSTRIES INC,-0.02,-1.11,,,,,,,,,,,,,,,,2
Industrials,Commercial & Professional Services,Commercial Services & Supplies,MCGRATH RENTCORP,1.105,1.09,0.505,0.935,1.23,1.65,1.65,1.68,1.74,1.4,1.52,2.04,1.8,1.71,1.77,1.6,,16
Industrials,Commercial & Professional Services,Commercial Services & Supplies,MCSI INC,1.21,0.64,,,,,,,,,,,,,,,,2
Industrials,Capital Goods,Construction & Engineering,MEADOW VALLEY CORP,-0.44,-0.71,0.21,0.03,0.17,1.11,0.96,0.79,,,,,,,,,,8
Industrials,Commercial & Professional Services,Commercial Services & Supplies,MEDIAWORX INC,-2,-2,1,-0.26,,,,,,,,,,,,,,4
Industrials,Capital Goods,Electrical Equipment,MEDIS TECHNOLOGIES LTD,-1.79,-2.02,-0.6,-0.47,-0.68,-0.68,-1.08,-1.26,-3.75,,,,,,,,,9
Industrials,Capital Goods,Machinery,MEGOLA INC,,-25,-50,,-275,-75,-50,-50,-25,0,-13.5,,,,,,,9
Industrials,Transportation,Transportation Infrastructure,MERCFUEL INC  -REDH,0.02,0.26,,,,,,,,,,,,,,,,2
Industrials,Capital Goods,Aerospace & Defense,MERCURY AIR GROUP INC,0.92,1.14,1.58,-0.86,-1.67,-0.62,,,,,,,,,,,,6
Industrials,Capital Goods,Aerospace & Defense,MERCURY SYSTEMS INC,1.19,1.42,0.73,1.07,1.08,1.44,-0.77,-1.78,-1.64,0.36,1.25,0.73,0.77,-0.44,-0.13,0.45,0.58,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,MERCURY WASTE SOLUTIONS INC,,,,,,,,,,,,,,,,,,2
Industrials,Commercial & Professional Services,Commercial Services & Supplies,MERIDIAN WASTE SOLUTIONS INC,,,,,,,,,,,,,,,,-26.6,,1
Industrials,Commercial & Professional Services,Commercial Services & Supplies,MERISEL INC,-23.8,-2.66,0.48,0.12,-0.44,0.53,0.56,4.32,-1.12,-9.75,-0.2,-0.34,-2.51,,,,,13
Industrials,Capital Goods,Machinery,MERITOR INC,4.12,0.53,2.24,2.09,1.89,0.48,-2.51,-0.43,-1.26,-14.86,-0.02,0.69,0.73,-0.2,2.86,0.67,6.4,17
Industrials,Transportation,Airlines,MESA AIR GROUP INC,1.23,-1.5,-0.28,0.8,0.83,1.95,1.01,-2.31,-0.21,,,,,,,,,9
